invoice_id,subscription_id,invoice_date,amount,currency,status
I002153,S00129,2026-02-11,99.00,EUR,paid
I002154,S00129,2026-03-11,99.00,EUR,paid
I002155,S00129,2026-04-11,99.00,EUR,open
I002156,S00129,2026-05-11,99.00,EUR,paid
I002157,S00129,2026-06-11,99.00,EUR,paid
I002158,S00129,2026-07-11,99.00,EUR,paid
I002159,S00130,2024-02-08,99.00,EUR,paid
I002160,S00130,2024-03-08,99.00,EUR,paid
I002161,S00130,2024-04-08,99.00,EUR,paid
I002162,S00130,2024-05-08,99.00,EUR,failed
I002163,S00130,2024-06-08,99.00,EUR,paid
I002164,S00130,2024-07-08,99.00,EUR,paid
I002165,S00130,2024-08-08,99.00,EUR,paid
I002166,S00130,2024-09-08,99.00,EUR,paid
I002167,S00130,2024-10-08,99.00,EUR,paid
I002168,S00130,2024-11-08,99.00,EUR,paid
I002169,S00130,2024-12-08,99.00,EUR,paid
I002170,S00130,2025-01-08,99.00,EUR,paid
I002171,S00130,2025-02-08,99.00,EUR,paid
I002172,S00130,2025-03-08,99.00,EUR,paid
I002173,S00130,2025-04-08,99.00,EUR,paid
I002174,S00130,2025-05-08,99.00,EUR,paid
I002175,S00130,2025-06-08,99.00,EUR,paid
I002176,S00130,2025-07-08,99.00,EUR,paid
I002177,S00130,2025-08-08,99.00,EUR,paid
I002178,S00130,2025-09-08,99.00,EUR,paid
I002179,S00130,2025-10-08,99.00,EUR,paid
I002180,S00130,2025-11-08,99.00,EUR,paid
I002181,S00130,2025-12-08,99.00,EUR,paid
I002182,S00130,2026-01-08,99.00,EUR,failed
I002183,S00130,2026-02-08,99.00,EUR,paid
I002184,S00130,2026-03-08,99.00,EUR,open
I002185,S00130,2026-04-08,99.00,EUR,paid
I002186,S00130,2026-05-08,99.00,EUR,paid
I002187,S00130,2026-06-08,99.00,EUR,open
I002188,S00130,2026-07-08,99.00,EUR,paid
I002189,S00131,2024-04-03,99.00,EUR,paid
I002190,S00131,2024-05-03,99.00,EUR,paid
I002191,S00131,2024-06-03,99.00,EUR,open
I002192,S00131,2024-07-03,99.00,EUR,paid
I002193,S00131,2024-08-03,99.00,EUR,paid
I002194,S00131,2024-09-03,99.00,EUR,paid
I002195,S00131,2024-10-03,99.00,EUR,paid
I002196,S00131,2024-11-03,99.00,EUR,paid
I002197,S00131,2024-12-03,99.00,EUR,paid
I002198,S00131,2025-01-03,99.00,EUR,paid
I002199,S00131,2025-02-03,99.00,EUR,failed
I002200,S00131,2025-03-03,99.00,EUR,paid
I002201,S00131,2025-04-03,99.00,EUR,paid
I002202,S00131,2025-05-03,99.00,EUR,paid
I002203,S00131,2025-06-03,99.00,EUR,paid
I002204,S00131,2025-07-03,99.00,EUR,paid
I002205,S00131,2025-08-03,99.00,EUR,paid
I002206,S00131,2025-09-03,99.00,EUR,paid
I002207,S00131,2025-10-03,99.00,EUR,paid
I002208,S00131,2025-11-03,99.00,EUR,paid
I002209,S00131,2025-12-03,99.00,EUR,paid
I002210,S00131,2026-01-03,99.00,EUR,paid
I002211,S00131,2026-02-03,99.00,EUR,open
I002212,S00131,2026-03-03,99.00,EUR,paid
I002213,S00131,2026-04-03,99.00,EUR,paid
I002214,S00131,2026-05-03,99.00,EUR,paid
I002215,S00131,2026-06-03,99.00,EUR,paid
I002216,S00131,2026-07-03,99.00,EUR,open
I002217,S00132,2024-11-22,29.00,EUR,paid
I002218,S00132,2024-12-22,29.00,EUR,paid
I002219,S00132,2025-01-22,29.00,EUR,paid
I002220,S00132,2025-02-22,29.00,EUR,paid
I002221,S00132,2025-03-22,29.00,EUR,paid
I002222,S00132,2025-04-22,29.00,EUR,paid
I002223,S00132,2025-05-22,29.00,EUR,paid
I002224,S00132,2025-06-22,29.00,EUR,paid
I002225,S00132,2025-07-22,29.00,EUR,paid
I002226,S00132,2025-08-22,29.00,EUR,paid
I002227,S00132,2025-09-22,29.00,EUR,paid
I002228,S00132,2025-10-22,29.00,EUR,paid
I002229,S00132,2025-11-22,29.00,EUR,paid
I002230,S00132,2025-12-22,29.00,EUR,paid
I002231,S00132,2026-01-22,29.00,EUR,paid
I002232,S00132,2026-02-22,29.00,EUR,paid
I002233,S00132,2026-03-22,29.00,EUR,paid
I002234,S00132,2026-04-22,29.00,EUR,open
I002235,S00132,2026-05-22,29.00,EUR,paid
I002236,S00132,2026-06-22,29.00,EUR,open
I002237,S00132,2026-07-22,29.00,EUR,paid
I002238,S00133,2024-07-10,99.00,EUR,failed
I002239,S00133,2024-08-10,99.00,EUR,paid
I002240,S00133,2024-09-10,99.00,EUR,open
I002241,S00133,2024-10-10,99.00,EUR,paid
I002242,S00133,2024-11-10,99.00,EUR,open
I002243,S00133,2024-12-10,99.00,EUR,paid
I002244,S00133,2025-01-10,99.00,EUR,paid
I002245,S00133,2025-02-10,99.00,EUR,paid
I002246,S00133,2025-03-10,99.00,EUR,open
I002247,S00133,2025-04-10,99.00,EUR,paid
I002248,S00133,2025-05-10,99.00,EUR,paid
I002249,S00133,2025-06-10,99.00,EUR,paid
I002250,S00133,2025-07-10,99.00,EUR,paid
I002251,S00133,2025-08-10,99.00,EUR,open
I002252,S00133,2025-09-10,99.00,EUR,paid
I002253,S00133,2025-10-10,99.00,EUR,paid
I002254,S00133,2025-11-10,99.00,EUR,paid
I002255,S00133,2025-12-10,99.00,EUR,paid
I002256,S00133,2026-01-10,99.00,EUR,paid
I002257,S00133,2026-02-10,99.00,EUR,paid
I002258,S00133,2026-03-10,99.00,EUR,paid
I002259,S00133,2026-04-10,99.00,EUR,paid
I002260,S00133,2026-05-10,99.00,EUR,paid
I002261,S00133,2026-06-10,99.00,EUR,paid
I002262,S00133,2026-07-10,99.00,EUR,paid
I002263,S00134,2025-05-01,99.00,EUR,paid
I002264,S00134,2025-06-01,99.00,EUR,paid
I002265,S00134,2025-07-01,99.00,EUR,paid
I002266,S00134,2025-08-01,99.00,EUR,paid
I002267,S00134,2025-09-01,99.00,EUR,paid
I002268,S00135,2025-11-11,99.00,EUR,paid
I002269,S00135,2025-12-11,99.00,EUR,paid
I002270,S00135,2026-01-11,99.00,EUR,paid
I002271,S00135,2026-02-11,99.00,EUR,failed
I002272,S00135,2026-03-11,99.00,EUR,paid
I002273,S00135,2026-04-11,99.00,EUR,paid
I002274,S00135,2026-05-11,99.00,EUR,paid
I002275,S00135,2026-06-11,99.00,EUR,paid
I002276,S00135,2026-07-11,99.00,EUR,paid
I002277,S00136,2024-12-25,99.00,EUR,paid
I002278,S00136,2025-01-25,99.00,EUR,paid
I002279,S00136,2025-02-25,99.00,EUR,paid
I002280,S00136,2025-03-25,99.00,EUR,paid
I002281,S00136,2025-04-25,99.00,EUR,paid
I002282,S00136,2025-05-25,99.00,EUR,paid
I002283,S00136,2025-06-25,99.00,EUR,paid
I002284,S00136,2025-07-25,99.00,EUR,paid
I002285,S00136,2025-08-25,99.00,EUR,paid
I002286,S00136,2025-09-25,99.00,EUR,paid
I002287,S00136,2025-10-25,99.00,EUR,paid
I002288,S00136,2025-11-25,99.00,EUR,paid
I002289,S00136,2025-12-25,99.00,EUR,paid
I002290,S00136,2026-01-25,99.00,EUR,paid
I002291,S00136,2026-02-25,99.00,EUR,paid
I002292,S00136,2026-03-25,99.00,EUR,paid
I002293,S00136,2026-04-25,99.00,EUR,paid
I002294,S00136,2026-05-25,99.00,EUR,paid
I002295,S00136,2026-06-25,99.00,EUR,open
I002296,S00136,2026-07-25,99.00,EUR,failed
I002297,S00137,2024-09-08,29.00,EUR,paid
I002298,S00137,2024-10-08,29.00,EUR,open
I002299,S00138,2025-04-10,99.00,EUR,paid
I002300,S00138,2025-05-10,99.00,EUR,paid
I002301,S00138,2025-06-10,99.00,EUR,failed
I002302,S00138,2025-07-10,99.00,EUR,open
I002303,S00138,2025-08-10,99.00,EUR,paid
I002304,S00138,2025-09-10,99.00,EUR,paid
I002305,S00138,2025-10-10,99.00,EUR,paid
I002306,S00138,2025-11-10,99.00,EUR,paid
I002307,S00138,2025-12-10,99.00,EUR,paid
I002308,S00138,2026-01-10,99.00,EUR,paid
I002309,S00138,2026-02-10,99.00,EUR,paid
I002310,S00138,2026-03-10,99.00,EUR,paid
I002311,S00139,2026-02-13,99.00,EUR,paid
I002312,S00139,2026-03-13,99.00,EUR,paid
I002313,S00139,2026-04-13,99.00,EUR,open
I002314,S00139,2026-05-13,99.00,EUR,paid
I002315,S00139,2026-06-13,99.00,EUR,paid
I002316,S00139,2026-07-13,99.00,EUR,paid
I002317,S00140,2024-08-03,299.00,EUR,failed
I002318,S00140,2024-09-03,299.00,EUR,paid
I002319,S00140,2024-10-03,299.00,EUR,paid
I002320,S00140,2024-11-03,299.00,EUR,paid
I002321,S00141,2024-08-12,299.00,EUR,paid
I002322,S00141,2024-09-12,299.00,EUR,paid
I002323,S00141,2024-10-12,299.00,EUR,paid
I002324,S00141,2024-11-12,299.00,EUR,paid
I002325,S00141,2024-12-12,299.00,EUR,paid
I002326,S00141,2025-01-12,299.00,EUR,paid
I002327,S00141,2025-02-12,299.00,EUR,paid
I002328,S00141,2025-03-12,299.00,EUR,paid
I002329,S00141,2025-04-12,299.00,EUR,paid
I002330,S00141,2025-05-12,299.00,EUR,paid
I002331,S00141,2025-06-12,299.00,EUR,paid
I002332,S00141,2025-07-12,299.00,EUR,paid
I002333,S00141,2025-08-12,299.00,EUR,paid
I002334,S00141,2025-09-12,299.00,EUR,paid
I002335,S00141,2025-10-12,299.00,EUR,paid
I002336,S00141,2025-11-12,299.00,EUR,paid
I002337,S00141,2025-12-12,299.00,EUR,paid
I002338,S00141,2026-01-12,299.00,EUR,paid
I002339,S00141,2026-02-12,299.00,EUR,paid
I002340,S00141,2026-03-12,299.00,EUR,paid
I002341,S00141,2026-04-12,299.00,EUR,paid
I002342,S00141,2026-05-12,299.00,EUR,paid
I002343,S00141,2026-06-12,299.00,EUR,paid
I002344,S00141,2026-07-12,299.00,EUR,paid
I002345,S00142,2024-10-23,299.00,EUR,paid
I002346,S00142,2024-11-23,299.00,EUR,paid
I002347,S00142,2024-12-23,299.00,EUR,paid
I002348,S00143,2024-02-20,99.00,EUR,paid
I002349,S00143,2024-03-20,99.00,EUR,paid
I002350,S00143,2024-04-20,99.00,EUR,paid
I002351,S00143,2024-05-20,99.00,EUR,failed
I002352,S00143,2024-06-20,99.00,EUR,paid
I002353,S00143,2024-07-20,99.00,EUR,paid
I002354,S00143,2024-08-20,99.00,EUR,paid
I002355,S00143,2024-09-20,99.00,EUR,open
I002356,S00143,2024-10-20,99.00,EUR,paid
I002357,S00143,2024-11-20,99.00,EUR,paid
I002358,S00143,2024-12-20,99.00,EUR,paid
I002359,S00143,2025-01-20,99.00,EUR,paid
I002360,S00143,2025-02-20,99.00,EUR,paid
I002361,S00143,2025-03-20,99.00,EUR,paid
I002362,S00143,2025-04-20,99.00,EUR,paid
I002363,S00143,2025-05-20,99.00,EUR,paid
I002364,S00143,2025-06-20,99.00,EUR,paid
I002365,S00143,2025-07-20,99.00,EUR,failed
I002366,S00143,2025-08-20,99.00,EUR,paid
I002367,S00143,2025-09-20,99.00,EUR,paid
I002368,S00143,2025-10-20,99.00,EUR,paid
I002369,S00143,2025-11-20,99.00,EUR,paid
I002370,S00143,2025-12-20,99.00,EUR,paid
I002371,S00143,2026-01-20,99.00,EUR,paid
I002372,S00143,2026-02-20,99.00,EUR,paid
I002373,S00143,2026-03-20,99.00,EUR,paid
I002374,S00143,2026-04-20,99.00,EUR,paid
I002375,S00143,2026-05-20,99.00,EUR,paid
I002376,S00143,2026-06-20,99.00,EUR,paid
I002377,S00143,2026-07-20,99.00,EUR,paid
I002378,S00144,2025-05-19,99.00,EUR,open
I002379,S00144,2025-06-19,99.00,EUR,paid
I002380,S00144,2025-07-19,99.00,EUR,paid
I002381,S00144,2025-08-19,99.00,EUR,paid
I002382,S00144,2025-09-19,99.00,EUR,paid
I002383,S00144,2025-10-19,99.00,EUR,paid
I002384,S00144,2025-11-19,99.00,EUR,open
I002385,S00144,2025-12-19,99.00,EUR,paid
I002386,S00144,2026-01-19,99.00,EUR,paid
I002387,S00144,2026-02-19,99.00,EUR,paid
I002388,S00144,2026-03-19,99.00,EUR,paid
I002389,S00144,2026-04-19,99.00,EUR,failed
I002390,S00144,2026-05-19,99.00,EUR,paid
I002391,S00144,2026-06-19,99.00,EUR,paid
I002392,S00144,2026-07-19,99.00,EUR,open
I002393,S00145,2024-10-13,99.00,EUR,paid
I002394,S00145,2024-11-13,99.00,EUR,paid
I002395,S00145,2024-12-13,99.00,EUR,paid
I002396,S00145,2025-01-13,99.00,EUR,paid
I002397,S00145,2025-02-13,99.00,EUR,paid
I002398,S00145,2025-03-13,99.00,EUR,paid
I002399,S00145,2025-04-13,99.00,EUR,failed
I002400,S00145,2025-05-13,99.00,EUR,paid
I002401,S00145,2025-06-13,99.00,EUR,paid
I002402,S00145,2025-07-13,99.00,EUR,paid
I002403,S00146,2025-09-21,99.00,EUR,paid
I002404,S00146,2025-10-21,99.00,EUR,paid
I002405,S00146,2025-11-21,99.00,EUR,paid
I002406,S00147,2025-01-19,29.00,EUR,paid
I002407,S00147,2025-02-19,29.00,EUR,paid
I002408,S00147,2025-03-19,29.00,EUR,paid
I002409,S00147,2025-04-19,29.00,EUR,paid
I002410,S00147,2025-05-19,29.00,EUR,paid
I002411,S00147,2025-06-19,29.00,EUR,failed
I002412,S00147,2025-07-19,29.00,EUR,paid
I002413,S00147,2025-08-19,29.00,EUR,open
I002414,S00147,2025-09-19,29.00,EUR,paid
I002415,S00147,2025-10-19,29.00,EUR,paid
I002416,S00147,2025-11-19,29.00,EUR,paid
I002417,S00147,2025-12-19,29.00,EUR,paid
I002418,S00147,2026-01-19,29.00,EUR,paid
I002419,S00147,2026-02-19,29.00,EUR,paid
I002420,S00147,2026-03-19,29.00,EUR,paid
I002421,S00147,2026-04-19,29.00,EUR,paid
I002422,S00147,2026-05-19,29.00,EUR,paid
I002423,S00147,2026-06-19,29.00,EUR,paid
I002424,S00147,2026-07-19,29.00,EUR,failed
I002425,S00148,2025-11-21,299.00,EUR,paid
I002426,S00148,2025-12-21,299.00,EUR,paid
I002427,S00148,2026-01-21,299.00,EUR,paid
I002428,S00148,2026-02-21,299.00,EUR,paid
I002429,S00148,2026-03-21,299.00,EUR,paid
I002430,S00148,2026-04-21,299.00,EUR,paid
I002431,S00148,2026-05-21,299.00,EUR,paid
I002432,S00148,2026-06-21,299.00,EUR,paid
I002433,S00148,2026-07-21,299.00,EUR,paid
I002434,S00150,2025-01-01,299.00,EUR,paid
I002435,S00150,2025-02-01,299.00,EUR,paid
I002436,S00150,2025-03-01,299.00,EUR,paid
I002437,S00150,2025-04-01,299.00,EUR,failed
I002438,S00150,2025-05-01,299.00,EUR,paid
I002439,S00150,2025-06-01,299.00,EUR,paid
I002440,S00150,2025-07-01,299.00,EUR,paid
I002441,S00150,2025-08-01,299.00,EUR,paid
I002442,S00150,2025-09-01,299.00,EUR,open
I002443,S00150,2025-10-01,299.00,EUR,open
I002444,S00150,2025-11-01,299.00,EUR,paid
I002445,S00150,2025-12-01,299.00,EUR,paid
I002446,S00150,2026-01-01,299.00,EUR,paid
I002447,S00150,2026-02-01,299.00,EUR,failed
I002448,S00150,2026-03-01,299.00,EUR,paid
I002449,S00150,2026-04-01,299.00,EUR,paid
I002450,S00150,2026-05-01,299.00,EUR,paid
I002451,S00150,2026-06-01,299.00,EUR,paid
I002452,S00150,2026-07-01,299.00,EUR,paid
I002453,S00151,2025-01-11,99.00,EUR,paid
I002454,S00151,2025-02-11,99.00,EUR,paid
I002455,S00151,2025-03-11,99.00,EUR,paid
I002456,S00151,2025-04-11,99.00,EUR,open
I002457,S00151,2025-05-11,99.00,EUR,paid
I002458,S00151,2025-06-11,99.00,EUR,paid
I002459,S00151,2025-07-11,99.00,EUR,paid
I002460,S00151,2025-08-11,99.00,EUR,paid
I002461,S00151,2025-09-11,99.00,EUR,paid
I002462,S00151,2025-10-11,99.00,EUR,paid
I002463,S00151,2025-11-11,99.00,EUR,paid
I002464,S00151,2025-12-11,99.00,EUR,paid
I002465,S00151,2026-01-11,99.00,EUR,paid
I002466,S00151,2026-02-11,99.00,EUR,paid
I002467,S00151,2026-03-11,99.00,EUR,paid
I002468,S00151,2026-04-11,99.00,EUR,paid
I002469,S00151,2026-05-11,99.00,EUR,paid
I002470,S00151,2026-06-11,99.00,EUR,paid
I002471,S00151,2026-07-11,99.00,EUR,paid
I002472,S00152,2025-09-27,99.00,EUR,failed
I002473,S00152,2025-10-27,99.00,EUR,paid
I002474,S00152,2025-11-27,99.00,EUR,paid
I002475,S00152,2025-12-27,99.00,EUR,paid
I002476,S00152,2026-01-27,99.00,EUR,paid
I002477,S00152,2026-02-27,99.00,EUR,paid
I002478,S00152,2026-03-27,99.00,EUR,paid
I002479,S00152,2026-04-27,99.00,EUR,paid
I002480,S00152,2026-05-27,99.00,EUR,paid
I002481,S00153,2024-07-21,299.00,EUR,paid
I002482,S00153,2024-08-21,299.00,EUR,paid
I002483,S00153,2024-09-21,299.00,EUR,paid
I002484,S00153,2024-10-21,299.00,EUR,paid
I002485,S00153,2024-11-21,299.00,EUR,paid
I002486,S00153,2024-12-21,299.00,EUR,paid
I002487,S00153,2025-01-21,299.00,EUR,failed
I002488,S00153,2025-02-21,299.00,EUR,paid
I002489,S00153,2025-03-21,299.00,EUR,paid
I002490,S00153,2025-04-21,299.00,EUR,paid
I002491,S00153,2025-05-21,299.00,EUR,paid
I002492,S00153,2025-06-21,299.00,EUR,paid
I002493,S00153,2025-07-21,299.00,EUR,paid
I002494,S00153,2025-08-21,299.00,EUR,paid
I002495,S00153,2025-09-21,299.00,EUR,paid
I002496,S00153,2025-10-21,299.00,EUR,paid
I002497,S00153,2025-11-21,299.00,EUR,paid
I002498,S00153,2025-12-21,299.00,EUR,paid
I002499,S00153,2026-01-21,299.00,EUR,failed
I002500,S00153,2026-02-21,299.00,EUR,paid
I002501,S00153,2026-03-21,299.00,EUR,paid
I002502,S00153,2026-04-21,299.00,EUR,paid
I002503,S00153,2026-05-21,299.00,EUR,paid
I002504,S00153,2026-06-21,299.00,EUR,paid
I002505,S00153,2026-07-21,299.00,EUR,paid
I002506,S00154,2024-06-12,299.00,EUR,open
I002507,S00154,2024-07-12,299.00,EUR,paid
I002508,S00154,2024-08-12,299.00,EUR,paid
I002509,S00154,2024-09-12,299.00,EUR,paid
I002510,S00154,2024-10-12,299.00,EUR,paid
I002511,S00154,2024-11-12,299.00,EUR,paid
I002512,S00154,2024-12-12,299.00,EUR,failed
I002513,S00154,2025-01-12,299.00,EUR,paid
I002514,S00154,2025-02-12,299.00,EUR,paid
I002515,S00154,2025-03-12,299.00,EUR,paid
I002516,S00154,2025-04-12,299.00,EUR,paid
I002517,S00154,2025-05-12,299.00,EUR,failed
I002518,S00154,2025-06-12,299.00,EUR,paid
I002519,S00154,2025-07-12,299.00,EUR,paid
I002520,S00154,2025-08-12,299.00,EUR,paid
I002521,S00154,2025-09-12,299.00,EUR,open
I002522,S00154,2025-10-12,299.00,EUR,paid
I002523,S00154,2025-11-12,299.00,EUR,paid
I002524,S00154,2025-12-12,299.00,EUR,paid
I002525,S00154,2026-01-12,299.00,EUR,paid
I002526,S00154,2026-02-12,299.00,EUR,paid
I002527,S00154,2026-03-12,299.00,EUR,paid
I002528,S00154,2026-04-12,299.00,EUR,open
I002529,S00154,2026-05-12,299.00,EUR,paid
I002530,S00154,2026-06-12,299.00,EUR,paid
I002531,S00154,2026-07-12,299.00,EUR,failed
I002532,S00155,2024-11-24,99.00,EUR,open
I002533,S00155,2024-12-24,99.00,EUR,paid
I002534,S00155,2025-01-24,99.00,EUR,paid
I002535,S00155,2025-02-24,99.00,EUR,failed
I002536,S00155,2025-03-24,99.00,EUR,failed
I002537,S00155,2025-04-24,99.00,EUR,paid
I002538,S00155,2025-05-24,99.00,EUR,paid
I002539,S00155,2025-06-24,99.00,EUR,paid
I002540,S00155,2025-07-24,99.00,EUR,paid
I002541,S00155,2025-08-24,99.00,EUR,paid
I002542,S00155,2025-09-24,99.00,EUR,paid
I002543,S00155,2025-10-24,99.00,EUR,paid
I002544,S00155,2025-11-24,99.00,EUR,open
I002545,S00155,2025-12-24,99.00,EUR,paid
I002546,S00155,2026-01-24,99.00,EUR,failed
I002547,S00155,2026-02-24,99.00,EUR,paid
I002548,S00155,2026-03-24,99.00,EUR,paid
I002549,S00155,2026-04-24,99.00,EUR,paid
I002550,S00155,2026-05-24,99.00,EUR,paid
I002551,S00155,2026-06-24,99.00,EUR,paid
I002552,S00155,2026-07-24,99.00,EUR,paid
I002553,S00156,2024-05-05,99.00,EUR,failed
I002554,S00156,2024-06-05,99.00,EUR,paid
I002555,S00156,2024-07-05,99.00,EUR,failed
I002556,S00156,2024-08-05,99.00,EUR,paid
I002557,S00156,2024-09-05,99.00,EUR,paid
I002558,S00156,2024-10-05,99.00,EUR,paid
I002559,S00156,2024-11-05,99.00,EUR,paid
I002560,S00156,2024-12-05,99.00,EUR,paid
I002561,S00156,2025-01-05,99.00,EUR,paid
I002562,S00156,2025-02-05,99.00,EUR,paid
I002563,S00156,2025-03-05,99.00,EUR,paid
I002564,S00156,2025-04-05,99.00,EUR,paid
I002565,S00156,2025-05-05,99.00,EUR,paid
I002566,S00156,2025-06-05,99.00,EUR,paid
I002567,S00156,2025-07-05,99.00,EUR,paid
I002568,S00156,2025-08-05,99.00,EUR,paid
I002569,S00156,2025-09-05,99.00,EUR,paid
I002570,S00156,2025-10-05,99.00,EUR,paid
I002571,S00156,2025-11-05,99.00,EUR,paid
I002572,S00156,2025-12-05,99.00,EUR,paid
I002573,S00156,2026-01-05,99.00,EUR,paid
I002574,S00156,2026-02-05,99.00,EUR,paid
I002575,S00156,2026-03-05,99.00,EUR,paid
I002576,S00156,2026-04-05,99.00,EUR,paid
I002577,S00156,2026-05-05,99.00,EUR,paid
I002578,S00156,2026-06-05,99.00,EUR,paid
I002579,S00156,2026-07-05,99.00,EUR,paid
I002580,S00157,2024-10-10,99.00,EUR,paid
I002581,S00157,2024-11-10,99.00,EUR,paid
I002582,S00157,2024-12-10,99.00,EUR,paid
I002583,S00157,2025-01-10,99.00,EUR,paid
I002584,S00157,2025-02-10,99.00,EUR,paid
I002585,S00157,2025-03-10,99.00,EUR,paid
I002586,S00157,2025-04-10,99.00,EUR,open
I002587,S00157,2025-05-10,99.00,EUR,paid
I002588,S00157,2025-06-10,99.00,EUR,open
I002589,S00157,2025-07-10,99.00,EUR,paid
I002590,S00157,2025-08-10,99.00,EUR,paid
I002591,S00157,2025-09-10,99.00,EUR,paid
I002592,S00157,2025-10-10,99.00,EUR,paid
I002593,S00158,2025-08-01,299.00,EUR,paid
I002594,S00158,2025-09-01,299.00,EUR,paid
I002595,S00158,2025-10-01,299.00,EUR,paid
I002596,S00158,2025-11-01,299.00,EUR,open
I002597,S00158,2025-12-01,299.00,EUR,paid
I002598,S00158,2026-01-01,299.00,EUR,failed
I002599,S00158,2026-02-01,299.00,EUR,failed
I002600,S00158,2026-03-01,299.00,EUR,paid
I002601,S00158,2026-04-01,299.00,EUR,paid
I002602,S00158,2026-05-01,299.00,EUR,paid
I002603,S00158,2026-06-01,299.00,EUR,paid
I002604,S00158,2026-07-01,299.00,EUR,paid
I002605,S00159,2025-04-25,99.00,EUR,paid
I002606,S00159,2025-05-25,99.00,EUR,open
I002607,S00159,2025-06-25,99.00,EUR,paid
I002608,S00159,2025-07-25,99.00,EUR,open
I002609,S00159,2025-08-25,99.00,EUR,paid
I002610,S00159,2025-09-25,99.00,EUR,paid
I002611,S00159,2025-10-25,99.00,EUR,paid
I002612,S00159,2025-11-25,99.00,EUR,paid
I002613,S00159,2025-12-25,99.00,EUR,paid
I002614,S00159,2026-01-25,99.00,EUR,paid
I002615,S00159,2026-02-25,99.00,EUR,failed
I002616,S00159,2026-03-25,99.00,EUR,paid
I002617,S00159,2026-04-25,99.00,EUR,paid
I002618,S00159,2026-05-25,99.00,EUR,paid
I002619,S00159,2026-06-25,99.00,EUR,paid
I002620,S00159,2026-07-25,99.00,EUR,paid
I002621,S00160,2024-11-30,99.00,EUR,paid
I002622,S00160,2024-12-30,99.00,EUR,paid
I002623,S00160,2025-01-30,99.00,EUR,paid
I002624,S00160,2025-02-28,99.00,EUR,paid
I002625,S00160,2025-03-28,99.00,EUR,paid
I002626,S00160,2025-04-28,99.00,EUR,paid
I002627,S00160,2025-05-28,99.00,EUR,paid
I002628,S00160,2025-06-28,99.00,EUR,paid
I002629,S00160,2025-07-28,99.00,EUR,paid
I002630,S00160,2025-08-28,99.00,EUR,paid
I002631,S00160,2025-09-28,99.00,EUR,paid
I002632,S00160,2025-10-28,99.00,EUR,paid
I002633,S00160,2025-11-28,99.00,EUR,paid
I002634,S00160,2025-12-28,99.00,EUR,failed
I002635,S00160,2026-01-28,99.00,EUR,paid
I002636,S00160,2026-02-28,99.00,EUR,paid
I002637,S00160,2026-03-28,99.00,EUR,paid
I002638,S00160,2026-04-28,99.00,EUR,paid
I002639,S00160,2026-05-28,99.00,EUR,paid
I002640,S00160,2026-06-28,99.00,EUR,paid
I002641,S00160,2026-07-28,99.00,EUR,paid
I002642,S00161,2024-12-25,29.00,EUR,paid
I002643,S00161,2025-01-25,29.00,EUR,paid
I002644,S00161,2025-02-25,29.00,EUR,paid
I002645,S00161,2025-03-25,29.00,EUR,paid
I002646,S00161,2025-04-25,29.00,EUR,paid
I002647,S00161,2025-05-25,29.00,EUR,paid
I002648,S00161,2025-06-25,29.00,EUR,paid
I002649,S00161,2025-07-25,29.00,EUR,paid
I002650,S00161,2025-08-25,29.00,EUR,paid
I002651,S00161,2025-09-25,29.00,EUR,paid
I002652,S00161,2025-10-25,29.00,EUR,paid
I002653,S00161,2025-11-25,29.00,EUR,paid
I002654,S00161,2025-12-25,29.00,EUR,paid
I002655,S00161,2026-01-25,29.00,EUR,paid
I002656,S00161,2026-02-25,29.00,EUR,failed
I002657,S00161,2026-03-25,29.00,EUR,paid
I002658,S00161,2026-04-25,29.00,EUR,failed
I002659,S00161,2026-05-25,29.00,EUR,paid
I002660,S00161,2026-06-25,29.00,EUR,paid
I002661,S00161,2026-07-25,29.00,EUR,paid
I002662,S00162,2025-09-09,99.00,EUR,open
I002663,S00162,2025-10-09,99.00,EUR,paid
I002664,S00162,2025-11-09,99.00,EUR,paid
I002665,S00162,2025-12-09,99.00,EUR,failed
I002666,S00162,2026-01-09,99.00,EUR,paid
I002667,S00162,2026-02-09,99.00,EUR,paid
I002668,S00162,2026-03-09,99.00,EUR,open
I002669,S00162,2026-04-09,99.00,EUR,failed
I002670,S00162,2026-05-09,99.00,EUR,paid
I002671,S00162,2026-06-09,99.00,EUR,paid
I002672,S00162,2026-07-09,99.00,EUR,paid
I002673,S00163,2024-11-03,99.00,EUR,open
I002674,S00163,2024-12-03,99.00,EUR,paid
I002675,S00163,2025-01-03,99.00,EUR,paid
I002676,S00163,2025-02-03,99.00,EUR,paid
I002677,S00163,2025-03-03,99.00,EUR,paid
I002678,S00163,2025-04-03,99.00,EUR,paid
I002679,S00163,2025-05-03,99.00,EUR,open
I002680,S00163,2025-06-03,99.00,EUR,paid
I002681,S00163,2025-07-03,99.00,EUR,paid
I002682,S00163,2025-08-03,99.00,EUR,failed
I002683,S00163,2025-09-03,99.00,EUR,paid
I002684,S00163,2025-10-03,99.00,EUR,failed
I002685,S00164,2025-07-15,299.00,EUR,paid
I002686,S00164,2025-08-15,299.00,EUR,paid
I002687,S00164,2025-09-15,299.00,EUR,paid
I002688,S00164,2025-10-15,299.00,EUR,paid
I002689,S00164,2025-11-15,299.00,EUR,paid
I002690,S00164,2025-12-15,299.00,EUR,open
